	hotel_name	city	price	quality_test	total_rat	premium	lat	lon	part_total_rat	breakfast	cleanliness	comfort	facilities	food	hotel_condition	location	room	service	value_for_money	double_bed	king_bed	queen_bed	individual_bed	four_bed	two_ind_beds	five_bed	six_bed	triple	water_sports	winter_sports	family	party	fitness	gay_friendly	gourmets	big_groups	honey_moon	business	adults_only	single_status	pet_travelers	atrapalo_rc	customer_alliance_rc	expedia_rc	holiday_check_rc	hoteles_rc	hotelsclick_rc	splendia_rc	superbreak_rc	vinivi_rc	zoover_rc	hostelbookers_rc	atrapalo_r	customer_alliance_r	expedia_r	holiday_check_r	hoteles_r	hotelsclick_r	splendia_r	superbreak_r	vinivi_r	zoover_r	hostelbookers_r	air_conditioner	bar_in_hotel	gym	pet_allowed	parking	pool	restaurant	spa	wifi_room	wifi_hall	air_conditioner_free	bar_in_hotel_free	gym_free	pet_allowed_free	parking_free	pool_free	restaurant_free	spa_free	wifi_room_free	wifi_hall_free	hotel_type	neighbourhood	is_hotel_very_centric	is_hotel_centric	is_neighbourhood_very_centric
475	Look Bcn	1	142	0	0	0	41.393673	2.160394	228	0	86	85	81	77	0	91	79	86	82	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3	la Dreta de l'Eixample	False	True	True
476	Hotel Nouvel	1	115	0	0	0	41.385258	2.171513	4569	71	85	74	74	74	81	95	72	81	76	1	0	0	1	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	654.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	82.0	83.0	78.0	84.0	0.0	0.0	0.0	77.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5	el Gòtic	True	False	True
477	Bbarcelona Apartments Marina Flats	1	194	0	0	0	41.3969	2.184584	43	0	81	79	76	0	0	83	0	79	79	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	el Fort Pienc	False	True	True
478	Pulitzer	1	140	0	0	0	41.38612	2.168305	2031	79	88	84	82	84	86	96	81	89	82	0	0	1	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	71.0	0.0	0.0	317.0	0.0	0.0	0.0	88.0	85.0	88.0	0.0	95.0	0.0	0.0	87.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Dreta de l'Eixample	True	False	True
479	NH Barcelona La Maquinista	1	114	0	0	0	41.439499	2.1999	1021	71	86	80	78	80	75	70	81	81	79	1	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	78.0	0.0	82.0	82.0	84.0	0.0	0.0	0.0	0.0	80.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Bon Pastor	False	False	False
480	HCristina	1	75	0	0	0	41.398323	2.157408	98	68	76	71	72	77	75	86	73	80	73	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	54.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5	la Vila de Gràcia	False	True	False
481	NH Collection Barcelona Pódium	1	152	0	0	0	41.392036	2.1768	1438	79	89	85	84	80	86	87	83	85	81	0	1	1	1	0	1	0	0	1	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	383.0	0.0	0.0	57.0	452.0	654.0	0.0	0.0	0.0	317.0	0.0	86.0	0.0	0.0	85.0	98.0	76.0	0.0	0.0	0.0	92.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Dreta de l'Eixample	True	False	True
482	Ronda House	1	100	0	0	0	41.381199	2.164	2939	71	72	62	69	66	67	75	63	74	69	0	0	0	1	0	1	0	0	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	434.0	0.0	0.0	66.0	75.0	66.0	0.0	0.0	0.0	0.0	65.0	75.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	el Raval	False	True	True
483	Mar Bella	1	330	0	0	0	41.400928	2.209958	279	0	87	82	80	0	84	84	82	87	81	0	0	0	0	0	0	0	1	0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	Diagonal Mar i el Front Marítim del Poblenou	False	False	False
484	Arenas	1	208	0	0	0	41.379204	2.150885	54	0	81	78	77	0	0	84	0	82	78	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	la Nova Esquerra de l'Eixample	False	True	True
485	Homearound Rambla Suites & Pool	1	164	0	0	1	41.398811	2.207057	123	0	83	85	80	0	82	85	81	82	80	1	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3	el Poblenou	False	False	False
486	54 Barceloneta	1	137	0	0	0	41.377102	2.188765	1034	77	82	75	77	75	78	90	74	81	76	1	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	70.0	0.0	74.0	87.0	74.0	0.0	0.0	0.0	0.0	86.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Barceloneta	False	True	False
487	Gran Hotel La Florida	1	200	1	0	0	41.42519	2.120594	1724	80	88	89	84	77	87	83	85	87	79	0	0	0	0	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	71.0	0.0	0.0	317.0	0.0	0.0	0.0	90.0	63.0	88.0	0.0	87.0	0.0	0.0	88.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Tibidabo i les Planes	False	False	False
488	Ciudad Condal	1	89	0	0	0	41.393398	2.1617	679	0	80	69	71	0	72	91	66	71	71	1	0	0	0	1	0	0	0	1	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	70.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4	l'Antiga Esquerra de l'Eixample	True	False	True
489	Alimara Barcelona	1	96	1	0	0	41.433758	2.147327	1144	77	86	82	80	76	83	76	82	83	81	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	77.0	0.0	82.0	80.0	84.0	0.0	0.0	0.0	0.0	79.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Vall d'Hebron	False	False	False
490	NH Barcelona Entenza	1	95	0	0	0	41.3857	2.1406	761	78	85	79	79	76	80	77	80	86	77	0	0	1	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	72.0	0.0	82.0	75.0	80.0	0.0	0.0	0.0	0.0	80.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	Carrer de l'Equador	False	False	False
491	Sagrada Familia Silence	1	490	0	0	0	41.402103	2.170341	184	0	86	84	84	0	0	89	0	89	85	0	0	0	0	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3	la Dreta de l'Eixample	False	True	True
492	Del Mar	1	126	0	0	0	41.382	2.184	1795	75	85	78	75	72	79	90	77	76	79	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	82.0	0.0	80.0	80.0	80.0	0.0	0.0	0.0	0.0	77.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	Santa Caterina i la Ribera	False	True	True
493	The Serras Hotel Barcelona	1	335	0	0	0	41.38018	2.180688	653	0	94	91	90	79	87	92	81	93	86	0	1	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	92.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	el Gòtic	False	True	True
494	Goya	1	122	0	0	0	41.389191	2.171924	820	0	86	79	77	72	0	92	79	91	78	1	0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	la Dreta de l'Eixample	True	False	True
495	Apartamentos Navas	1	148	0	0	0	41.415337	2.187762	280	0	86	84	86	0	0	85	0	86	82	0	0	0	0	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3	Navas	False	False	False
496	chic&basic Tallers	1	71	0	0	0	41.3853	2.164627	935	76	78	71	73	77	74	90	73	84	76	1	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	74.0	78.0	74.0	0.0	0.0	0.0	0.0	90.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0	el Raval	True	False	True
497	Boutique Hostemplo	1	122	0	0	1	41.401218	2.173377	265	0	87	85	82	0	81	88	0	83	82	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Dreta de l'Eixample	False	True	True
498	Suites Avenue	1	203	0	0	0	41.394291	2.16177	1367	0	92	91	87	0	88	97	90	91	86	1	0	0	0	0	1	0	0	0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	71.0	0.0	0.0	317.0	0.0	0.0	0.0	94.0	97.0	94.0	0.0	93.0	0.0	0.0	90.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	la Dreta de l'Eixample	True	False	True
499	Fewdays Barcelona  	1	238	0	0	0	41.388351	2.170732	312	0	83	83	82	0	0	89	80	84	80	0	0	0	0	1	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3	la Dreta de l'Eixample	True	False	True
500	Casa Camper	1	308	0	0	0	41.383221	2.168574	855	0	96	93	92	82	89	95	91	95	87	0	1	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	96.0	90.0	96.0	0.0	0.0	0.0	0.0	53.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Raval	False	True	True
501	Ramblas Studios	1	119	0	0	0	41.384785	2.171246	347	0	80	76	77	74	77	88	77	72	78	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	74.0	0.0	76.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	el Gòtic	True	False	True
502	Levante	1	55	0	0	0	41.381271	2.176532	59	0	77	68	68	76	0	90	70	78	75	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4	el Gòtic	False	True	True
503	Mellow	1	143	0	0	0	41.411194	2.1859	357	0	67	70	71	0	74	78	71	67	68	1	0	0	1	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3	el Camp de l'Arpa del Clot	False	True	False
504	Hotel Santa Marta Barcelona	1	221	0	0	0	41.383701	2.1852	665	65	81	77	73	80	80	89	69	78	78	1	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	654.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	76.0	85.0	80.0	74.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	Santa Caterina i la Ribera	False	True	True
505	Rec Studios Barcelona - Decimonónico	1	129	0	0	1	41.384827	2.183088	309	0	84	84	83	0	79	92	79	86	79	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	82.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Santa Caterina i la Ribera	False	True	True
506	Balkonis	1	92	0	0	1	41.379875	2.161837	33	0	89	81	81	69	0	87	80	92	84	1	0	0	1	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4	Sant Antoni	False	True	True
507	AC Hotel Diagonal L´Illa by Marriott	1	128	0	0	0	41.389999	2.136	397	73	85	83	78	69	76	83	82	82	76	0	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	76.0	67.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	Avinguda Diagonal	False	False	False
508	Mayerling Abamita	1	116	0	0	1	41.391178	2.174949	26	0	92	88	85	0	83	90	79	91	84	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	la Dreta de l'Eixample	True	False	True
509	Umma Barcelona B&B Boutique	1	145	0	0	0	41.39407	2.151003	426	73	88	78	83	77	77	85	80	90	82	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	72.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2	Galvany	False	True	False
510	Friendly Rentals Hopper	1	199	0	0	0	41.38929	2.17645	44	0	82	77	78	0	0	87	0	82	76	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3	Santa Caterina i la Ribera	True	False	True
511	Hostal Bcn 46	1	79	0	0	0	41.392311	2.170131	2387	0	87	75	81	70	76	90	75	86	85	1	0	0	1	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	434.0	0.0	0.0	76.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	97.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	la Dreta de l'Eixample	True	False	True
512	Praktik Vinoteca	1	112	0	0	0	41.389313	2.16242	1746	0	93	86	84	0	0	92	76	91	85	0	1	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Dreta de l'Eixample	True	False	True
513	Hotel Pelayo	1	115	0	0	0	41.385902	2.166417	1129	79	80	70	73	76	74	92	71	78	78	1	0	0	1	1	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	654.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	80.0	70.0	84.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	la Dreta de l'Eixample	True	False	True
514	Martina	1	81	0	0	0	41.393677	2.175164	468	0	79	74	73	0	0	85	72	83	73	1	0	0	1	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	la Dreta de l'Eixample	True	False	True
515	Ramblas Hotel Barcelona	1	123	0	0	0	41.379021	2.174884	1537	77	74	67	69	72	70	91	69	77	71	1	0	0	1	0	1	0	0	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	65.0	0.0	68.0	68.0	70.0	0.0	0.0	0.0	0.0	76.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	Barri Gòtic	False	True	True
516	Residencia Onix	1	67	0	0	0	41.395821	2.182869	463	0	84	78	79	74	79	86	75	83	81	1	0	0	1	0	1	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	654.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	77.0	76.0	98.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	el Fort Pienc	False	True	True
517	Laumon	1	75	0	0	0	41.423096	2.190539	1275	75	86	78	77	78	82	78	80	89	79	1	0	0	1	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	82.0	90.0	84.0	0.0	0.0	0.0	0.0	90.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Sagrera	False	False	False
